Nanoplot_File,RBK,RL_mean,RQ_mean,RL_median,RQ_median,Total_reads,RL_n50,RL_stdev,Total_bases,total_Gb,RL_max,type,Nanoplot_File_short,Run_ID,Run_ID_pb,library_ID,platform,hsid,wellid,tube_label,concat,hybrid,subsample,amount,hsap,ONT_Q20,dna_extraction_date,cleanup_date,cleanup_method,lib_prep_kit
Hsap_meta_h6.v1.pb.concat.no_hsap.sub_40G_nanoplot.html,NaN,7951,29,7095,36,5030603,9798,4097,40000003250,40.000,41796,,Hsap_meta_h6,NaN,NaN,multiple,pb,798,h6,FB00258005,0,0,1,40G,no_hsap,0,,,,
Hsap_meta_h6.v1.pb.concat.no_hsap.sub_5G_nanoplot.html,NaN,7959,29,7113,36,628173,9804,4093,5000015514,5.000,35380,,Hsap_meta_h6,NaN,NaN,multiple,pb,798,h6,FB00258005,0,0,1,5G,no_hsap,0,,,,
Hsap_meta_a1.v1.ont.concat_nanoplot.html,NaN,5964,16,3885,18,1313980,9628,6555,7837724928,7.838,174042,,Hsap_meta_a1,NaN,NaN,multiple,ont,526,a1,FB00862391,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_a2.v1.ont.concat_nanoplot.html,NaN,7554,16,3750,18,1546554,15852,10252,11683172650,11.683,204414,,Hsap_meta_a2,NaN,NaN,multiple,ont,526,a2,FB00055451,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_a3.v1.ont.concat_nanoplot.html,NaN,4879,16,2672,18,616180,9048,6417,3006906613,3.007,164407,,Hsap_meta_a3,NaN,NaN,multiple,ont,526,a3,FB00852347,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_a4.v1.ont.concat_nanoplot.html,NaN,5133,15,2739,17,1531045,9786,7470,7858942747,7.859,217605,,Hsap_meta_a4,NaN,NaN,multiple,ont,526,a4,FB00259294,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_a5.v1.ont.concat_nanoplot.html,NaN,2365,15,1074,17,1831569,5142,4573,4332652918,4.333,206820,,Hsap_meta_a5,NaN,NaN,multiple,ont,526,a5,FB00942023,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_a6.v1.ont.concat_nanoplot.html,NaN,12149,15,5844,17,6471491,27286,15149,78626249447,78.626,355451,,Hsap_meta_a6,NaN,NaN,multiple,ont,526,a6,FB00935408,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_b1.v1.ont.concat_nanoplot.html,NaN,4251,16,2889,18,12850477,6760,4641,54633212424,54.633,372537,,Hsap_meta_b1,NaN,NaN,multiple,ont,549,b1,FB00863048,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_b2.v1.ont.concat_nanoplot.html,NaN,2311,16,640,17,2318037,6558,4453,5358876716,5.359,709883,,Hsap_meta_b2,NaN,NaN,multiple,ont,549,b2,FB00056005,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_b3.v1.ont.concat_nanoplot.html,NaN,3355,15,1811,17,1834668,6198,4649,6155478577,6.155,228107,,Hsap_meta_b3,NaN,NaN,multiple,ont,549,b3,FB00851106,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_b4.v1.ont.concat_nanoplot.html,NaN,2808,15,1656,17,1470855,4858,3821,4131151316,4.131,157450,,Hsap_meta_b4,NaN,NaN,multiple,ont,549,b4,FB00259103,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_b5.v1.ont.concat_nanoplot.html,NaN,2234,16,1004,18,477895,4874,4097,1068068903,1.068,151543,,Hsap_meta_b5,NaN,NaN,multiple,ont,549,b5,FB00929817,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_b6.v1.ont.concat_nanoplot.html,NaN,3676,14,912,16,24493734,13422,7095,90055988086,90.056,753872,,Hsap_meta_b6,NaN,NaN,multiple,ont,549,b6,FB00936043,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_c1.v1.ont.concat_nanoplot.html,NaN,4239,16,2445,18,3181661,7894,5273,13489721994,13.490,302575,,Hsap_meta_c1,NaN,NaN,multiple,ont,553,c1,FB00863032,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_c2.v1.ont.concat_nanoplot.html,NaN,2527,16,1013,18,7231230,6257,4368,18279467330,18.279,266133,,Hsap_meta_c2,NaN,NaN,multiple,ont,553,c2,FB00256007,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_c3.v1.ont.concat_nanoplot.html,NaN,3441,16,1996,18,1272727,6322,4571,4380577192,4.381,156647,,Hsap_meta_c3,NaN,NaN,multiple,ont,553,c3,FB00252480,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_c4.v1.ont.concat_nanoplot.html,NaN,2683,16,1628,18,7853738,4518,3636,21075133402,21.075,237248,,Hsap_meta_c4,NaN,NaN,multiple,ont,553,c4,FB00258936,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_c5.v1.ont.concat_nanoplot.html,NaN,1414,15,690,17,1276846,2541,3136,1805877478,1.806,177829,,Hsap_meta_c5,NaN,NaN,multiple,ont,553,c5,FB00941897,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_c6.v1.ont.concat_nanoplot.html,NaN,1291,15,578,16,3052256,2763,2190,3940992074,3.941,158170,,Hsap_meta_c6,NaN,NaN,multiple,ont,553,c6,FB01123264,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_d1.v1.ont.concat_nanoplot.html,NaN,2212,16,1011,19,3754241,4781,3829,8307392687,8.307,183617,,Hsap_meta_d1,NaN,NaN,multiple,ont,603,d1,FB00860553,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_d2.v1.ont.concat_nanoplot.html,NaN,4172,16,2715,18,4285535,6479,5104,17882117874,17.882,248994,,Hsap_meta_d2,NaN,NaN,multiple,ont,603,d2,FB00260359,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_d3.v1.ont.concat_nanoplot.html,NaN,3270,16,1696,18,1729193,6177,5063,5655172326,5.655,199018,,Hsap_meta_d3,NaN,NaN,multiple,ont,603,d3,FB00924738,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_d4.v1.ont.concat_nanoplot.html,NaN,3068,16,1734,18,3903828,5533,4517,11980276435,11.980,224180,,Hsap_meta_d4,NaN,NaN,multiple,ont,603,d4,FB00936960,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_d5.v1.ont.concat_nanoplot.html,NaN,3620,15,1380,16,29060557,9009,5788,105200958766,105.201,444911,,Hsap_meta_d5,NaN,NaN,multiple,ont,603,d5,FB00258078,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_e1.v1.ont.concat_nanoplot.html,NaN,1425,16,818,18,4831254,2369,2158,6884932914,6.885,230920,,Hsap_meta_e1,NaN,NaN,multiple,ont,699,e1,FB00056255,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_e2.v1.ont.concat_nanoplot.html,NaN,7378,16,3567,18,783405,16199,10162,5780687958,5.781,286410,,Hsap_meta_e2,NaN,NaN,multiple,ont,699,e2,FB00853589,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_e3.v1.ont.concat_nanoplot.html,NaN,2673,16,1350,18,3324792,5143,4527,8887112575,8.887,172542,,Hsap_meta_e3,NaN,NaN,multiple,ont,699,e3,FB00858662,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_e4.v1.ont.concat_nanoplot.html,NaN,2797,16,1657,18,17658163,4779,3850,49404667925,49.405,245150,,Hsap_meta_e4,NaN,NaN,multiple,ont,699,e4,FB00855176,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_e5.v1.ont.concat_nanoplot.html,NaN,12463,16,9972,18,1026797,18578,10644,12797256168,12.797,204901,,Hsap_meta_e5,NaN,NaN,multiple,ont,699,e5,FB00934057,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_e6.v1.ont.concat_nanoplot.html,NaN,3774,15,1442,16,12365230,9192,7443,46671664540,46.672,911457,,Hsap_meta_e6,NaN,NaN,multiple,ont,699,e6,FB00052197,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_f1.v1.ont.concat_nanoplot.html,NaN,1674,16,692,18,1169552,3834,3635,1957911133,1.958,154291,,Hsap_meta_f1,NaN,NaN,multiple,ont,742,f1,FB00854279,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_f2.v1.ont.concat_nanoplot.html,NaN,3146,16,1710,18,10609919,5815,4957,33388619535,33.389,201752,,Hsap_meta_f2,NaN,NaN,multiple,ont,742,f2,FB00860607,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_f3.v1.ont.concat_nanoplot.html,NaN,2627,16,1661,18,4767257,3825,3833,12526241683,12.526,173803,,Hsap_meta_f3,NaN,NaN,multiple,ont,742,f3,FB00259855,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_f4.v1.ont.concat_nanoplot.html,NaN,2905,16,1473,18,1188532,5819,4679,3452696211,3.453,195976,,Hsap_meta_f4,NaN,NaN,multiple,ont,742,f4,FB01923469,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_f5.v1.ont.concat_nanoplot.html,NaN,1709,12,591,13,17207,5258,3803,29408854,0.029,100342,,Hsap_meta_f5,NaN,NaN,multiple,ont,742,f5,FB00934212,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_f6.v1.ont.concat_nanoplot.html,NaN,2765,14,1152,15,17125120,6350,4780,47360616205,47.361,271478,,Hsap_meta_f6,NaN,NaN,multiple,ont,742,f6,FB01122668,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_g1.v1.ont.concat_nanoplot.html,NaN,2912,16,1404,18,389923,6202,4874,1135707642,1.136,158028,,Hsap_meta_g1,NaN,NaN,multiple,ont,791,g1,FB00864487,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_g2.v1.ont.concat_nanoplot.html,NaN,5488,16,2988,18,898280,10551,7852,4929813421,4.930,275356,,Hsap_meta_g2,NaN,NaN,multiple,ont,791,g2,FB00856368,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_g3.v1.ont.concat_nanoplot.html,NaN,4821,16,3279,18,1805299,7616,4952,8704980899,8.705,170787,,Hsap_meta_g3,NaN,NaN,multiple,ont,791,g3,FB00259882,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_g4.v1.ont.concat_nanoplot.html,NaN,4214,16,2624,18,4615279,6938,5118,19448868290,19.449,500090,,Hsap_meta_g4,NaN,NaN,multiple,ont,791,g4,FB01923141,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_g5.v1.ont.concat_nanoplot.html,NaN,3737,16,2005,18,4109468,6985,5310,15359771702,15.360,175973,,Hsap_meta_g5,NaN,NaN,multiple,ont,791,g5,FB00934229,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_g6.v1.ont.concat_nanoplot.html,NaN,2576,15,1367,16,4075891,4567,4099,10501658330,10.502,721208,,Hsap_meta_g6,NaN,NaN,multiple,ont,791,g6,FB01126148,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_h1.v1.ont.concat_nanoplot.html,NaN,4146,16,1676,18,351867,9766,6750,1458973156,1.459,138979,,Hsap_meta_h1,NaN,NaN,multiple,ont,798,h1,FB00864436,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_h2.v1.ont.concat_nanoplot.html,NaN,5324,16,1793,18,589053,16515,9284,3136581114,3.137,208636,,Hsap_meta_h2,NaN,NaN,multiple,ont,798,h2,FB00853579,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_h3.v1.ont.concat_nanoplot.html,NaN,3039,16,1634,18,542720,5896,4698,1649373218,1.649,111678,,Hsap_meta_h3,NaN,NaN,multiple,ont,798,h3,FB00862899,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_h4.v1.ont.concat_nanoplot.html,NaN,3159,16,1251,17,240164,7853,5394,758771792,0.759,185982,,Hsap_meta_h4,NaN,NaN,multiple,ont,798,h4,FB00267565,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_h5.v1.ont.concat_nanoplot.html,NaN,2085,16,1197,18,10836328,3591,2874,22596469444,22.596,216227,,Hsap_meta_h5,NaN,NaN,multiple,ont,798,h5,FB00942219,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
Hsap_meta_h6.v1.ont.concat_nanoplot.html,NaN,5008,15,1841,16,11658772,13242,8321,58394666482,58.395,547650,,Hsap_meta_h6,NaN,NaN,multiple,ont,798,h6,FB00258005,1,0,0,NaN,,0,NaN,NaN,NaN,NaN
HsapMB_Tf_549.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.none.Tf_549.R000-604.L002-688_nanoplot.html,NaN,1652,14,697,15,440525,3715,3218,728085517,0.728,146784,,HsapMB_Tf_549,R000-604,NaN,L002-688,ont,549,b6,FB00936043,0,0,0,NaN,,0,,,,
HsapMB_Tf_603.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.none.Tf_603.R000-604.L002-690_nanoplot.html,NaN,2703,15,1074,16,890621,6219,4569,2408172692,2.408,170694,,HsapMB_Tf_603,R000-604,NaN,L002-690,ont,603,d5,FB00258078,0,0,0,NaN,,0,,,,
HsapMB_Tf_791.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.none.Tf_791.R000-604.L002-691_nanoplot.html,NaN,1066,13,386,14,27340,3041,2879,29148027,0.029,94702,,HsapMB_Tf_791,R000-604,NaN,L002-691,ont,791,g6,FB01126148,0,0,0,NaN,,0,,,,
HsapMB_Tf_798.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.none.Tf_798.R000-604.L002-692_nanoplot.html,NaN,1766,14,743,15,381947,3859,3539,674695540,0.675,136884,,HsapMB_Tf_798,R000-604,NaN,L002-692,ont,798,h6,FB00258005,0,0,0,NaN,,0,,,,
HsapMB_Tf_526.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.0.4xampure.Tf_526.R000-604.L002-695_nanoplot.html,NaN,8169,15,3395,16,302030,21957,12495,2467374703,2.467,208908,,HsapMB_Tf_526,R000-604,NaN,L002-695,ont,526,a6,FB00935408,0,0,0,NaN,,0,,,,
HsapMB_Tf_549.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.0.4xampure.Tf_549.R000-604.L002-696_nanoplot.html,NaN,2860,14,981,16,1499816,7172,5080,4290123671,4.290,198524,,HsapMB_Tf_549,R000-604,NaN,L002-696,ont,549,b6,FB00936043,0,0,0,NaN,,0,,,,
HsapMB_Tf_603.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.0.4xampure.Tf_603.R000-604.L002-697_nanoplot.html,NaN,4314,15,1971,17,1788483,9580,6439,7717178502,7.717,371095,,HsapMB_Tf_603,R000-604,NaN,L002-697,ont,603,d5,FB00258078,0,0,0,NaN,,0,,,,
HsapMB_Tf_798.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.0.4xampure.Tf_798.R000-604.L002-698_nanoplot.html,NaN,2407,14,890,16,4875508,5882,4631,11738973113,11.739,547564,,HsapMB_Tf_798,R000-604,NaN,L002-698,ont,798,h6,FB00258005,0,0,0,NaN,,0,,,,
HsapMB_Tf_526.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.ONTSRE.Tf_526.R000-604.L002-699_nanoplot.html,NaN,14428,15,8631,17,101086,28640,15936,1458555769,1.459,255219,,HsapMB_Tf_526,R000-604,NaN,L002-699,ont,526,a6,FB00935408,0,0,0,NaN,,0,,,,
HsapMB_Tf_549.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.ONTSRE.Tf_549.R000-604.L002-700_nanoplot.html,NaN,4297,15,1408,16,254597,12608,7317,1094126035,1.094,142103,,HsapMB_Tf_549,R000-604,NaN,L002-700,ont,549,b6,FB00936043,0,0,0,NaN,,0,,,,
HsapMB_Tf_603.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.ONTSRE.Tf_603.R000-604.L002-701_nanoplot.html,NaN,5378,15,1791,17,363188,14946,8415,1953568021,1.954,176991,,HsapMB_Tf_603,R000-604,NaN,L002-701,ont,603,d5,FB00258078,0,0,0,NaN,,0,,,,
HsapMB_Tf_798.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.ONTSRE.Tf_798.R000-604.L002-702_nanoplot.html,NaN,4482,15,1316,16,138833,14058,8312,622354943,0.622,240489,,HsapMB_Tf_798,R000-604,NaN,L002-702,ont,798,h6,FB00258005,0,0,0,NaN,,0,,,,
HsapMB_Tf_549.ont_pass_ONT_WGS_Zymo_Quick-DNA_HMW_Magbead.none.Tf_549.R000-604.L002-703_nanoplot.html,NaN,1581,12,372,12,57434,6815,3969,90851385,0.091,100805,,HsapMB_Tf_549,R000-604,NaN,L002-703,ont,549,b6,FB00936043,0,0,0,NaN,,0,,,,
HsapMB_Tf_549.ont_pass_ONT_WGS_MoBio_PowerSoil.none.Tf_549.R000-604.L002-704_nanoplot.html,NaN,1751,15,1062,16,810876,2900,2280,1420598496,1.421,144600,,HsapMB_Tf_549,R000-604,NaN,L002-704,ont,549,b6,FB00936043,0,0,0,NaN,,0,,,,
HsapMB_Tf_526.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.ONTSRE.Tf_526.R000-604.L002-705_nanoplot.html,NaN,9736,15,3368,16,20655,25229,14027,201104107,0.201,225498,,HsapMB_Tf_526,R000-604,NaN,L002-705,ont,526,a6,FB00935408,0,0,0,NaN,,0,,,,
HsapMB_Tf_549.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.ONTSRE.Tf_549.R000-604.L002-706_nanoplot.html,NaN,3508,14,1216,16,34988,9145,5905,122758331,0.123,129481,,HsapMB_Tf_549,R000-604,NaN,L002-706,ont,549,b6,FB00936043,0,0,0,NaN,,0,,,,
HsapMB_Tf_526.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.ONTSRE.Tf_526.R000-605.L002-707_nanoplot.html,NaN,12296,15,5844,17,5570891,27720,15350,68499649315,68.500,355451,,HsapMB_Tf_526,R000-605,NaN,L002-707,ont,526,a6,FB00935408,0,0,0,NaN,,0,,,,
HsapMB_Tf_549.ont_pass_ONT_WGS_MagMax_Microbiome_Ultra.ONTSRE.Tf_549.R000-606.L002-708_nanoplot.html,NaN,3753,14,864,16,19555946,14577,7383,73393393471,73.393,467705,,HsapMB_Tf_549,R000-606,NaN,L002-708,ont,549,b6,FB00936043,0,0,0,NaN,,0,,,,
HsapMBHSID_526_FB00862391.ont_pass_ONT_WGS.R000-638.L003-093_nanoplot.html,1,4074,13,1449,15,26526,11329,7143,108087681,0.108,89870,,HsapMBHSID_526_FB00862391,R000-638,NaN,L003-093,ont,526,a1,FB00862391,0,0,0,NaN,,0,,,,
HsapMBHSID_549_FB00863048.ont_pass_ONT_WGS.R000-638.L003-094_nanoplot.html,1,1968,13,909,14,105771,4101,3028,208189905,0.208,92589,,HsapMBHSID_549_FB00863048,R000-638,NaN,L003-094,ont,549,b1,FB00863048,0,0,0,NaN,,0,,,,
HsapMBHSID_553_FB00863032.ont_pass_ONT_WGS.R000-638.L003-095_nanoplot.html,1,3046,13,1440,15,156999,6453,4472,478346375,0.478,108843,,HsapMBHSID_553_FB00863032,R000-638,NaN,L003-095,ont,553,c1,FB00863032,0,0,0,NaN,,0,,,,
HsapMBHSID_603_FB00860553.ont_pass_ONT_WGS.R000-638.L003-096_nanoplot.html,1,3495,13,817,14,18733,13736,7880,65479834,0.065,158069,,HsapMBHSID_603_FB00860553,R000-638,NaN,L003-096,ont,603,d1,FB00860553,0,0,0,NaN,,0,,,,
HsapMBHSID_699_FB00056255.ont_pass_ONT_WGS.R000-638.L003-097_nanoplot.html,1,1115,12,479,13,49386,2494,2749,55106694,0.055,78913,,HsapMBHSID_699_FB00056255,R000-638,NaN,L003-097,ont,699,e1,FB00056255,0,0,0,NaN,,0,,,,
HsapMBHSID_742_FB00854279.ont_pass_ONT_WGS.R000-638.L003-098_nanoplot.html,1,4445,14,1653,15,46506,11254,7174,206759667,0.207,122486,,HsapMBHSID_742_FB00854279,R000-638,NaN,L003-098,ont,742,f1,FB00854279,0,0,0,NaN,,0,,,,
HsapMBHSID_791_FB00864487.ont_pass_ONT_WGS.R000-638.L003-099_nanoplot.html,1,2244,11,488,12,596,9719,5124,1337769,0.001,44973,,HsapMBHSID_791_FB00864487,R000-638,NaN,L003-099,ont,791,g1,FB00864487,0,0,0,NaN,,0,,,,
HsapMBHSID_798_FB00864436.ont_pass_ONT_WGS.R000-638.L003-100_nanoplot.html,1,2743,13,808,14,2031,9170,5657,5571652,0.006,83755,,HsapMBHSID_798_FB00864436,R000-638,NaN,L003-100,ont,798,h1,FB00864436,0,0,0,NaN,,0,,,,
HsapMBHSID_526_FB00055451.ont_pass_ONT_WGS.R000-638.L003-101_nanoplot.html,1,4917,14,2600,16,187250,9888,6494,920867926,0.921,162561,,HsapMBHSID_526_FB00055451,R000-638,NaN,L003-101,ont,526,a2,FB00055451,0,0,0,NaN,,0,,,,
HsapMBHSID_549_FB00056005.ont_pass_ONT_WGS.R000-638.L003-102_nanoplot.html,1,1693,12,618,13,21911,4379,3040,37109015,0.037,114629,,HsapMBHSID_549_FB00056005,R000-638,NaN,L003-102,ont,549,b2,FB00056005,0,0,0,NaN,,0,,,,
HsapMBHSID_553_FB00256007.ont_pass_ONT_WGS.R000-638.L003-103_nanoplot.html,1,3159,14,1448,15,77317,6814,4685,244253693,0.244,102594,,HsapMBHSID_553_FB00256007,R000-638,NaN,L003-103,ont,553,c2,FB00256007,0,0,0,NaN,,0,,,,
HsapMBHSID_603_FB00260359.ont_pass_ONT_WGS.R000-638.L003-104_nanoplot.html,1,2911,13,1064,14,1558,7798,4798,4536670,0.005,59746,,HsapMBHSID_603_FB00260359,R000-638,NaN,L003-104,ont,603,d2,FB00260359,0,0,0,NaN,,0,,,,
HsapMBHSID_699_FB00853589.ont_pass_ONT_WGS.R000-638.L003-105_nanoplot.html,1,4855,14,2656,16,71629,9464,6259,347788015,0.348,125736,,HsapMBHSID_699_FB00853589,R000-638,NaN,L003-105,ont,699,e2,FB00853589,0,0,0,NaN,,0,,,,
HsapMBHSID_742_FB00860607.ont_pass_ONT_WGS.R000-638.L003-106_nanoplot.html,1,2582,12,630,13,3432,9513,5060,8862797,0.009,53313,,HsapMBHSID_742_FB00860607,R000-638,NaN,L003-106,ont,742,f2,FB00860607,0,0,0,NaN,,0,,,,
HsapMBHSID_791_FB00856368.ont_pass_ONT_WGS.R000-638.L003-107_nanoplot.html,1,3738,13,1455,15,31963,9245,5739,119492600,0.119,77408,,HsapMBHSID_791_FB00856368,R000-638,NaN,L003-107,ont,791,g2,FB00856368,0,0,0,NaN,,0,,,,
HsapMBHSID_798_FB00853579.ont_pass_ONT_WGS.R000-638.L003-108_nanoplot.html,1,4245,14,2267,16,20156,8380,5663,85576827,0.086,208636,,HsapMBHSID_798_FB00853579,R000-638,NaN,L003-108,ont,798,h2,FB00853579,0,0,0,NaN,,0,,,,
HsapMBHSID_526_FB00852347.ont_pass_ONT_WGS.R000-638.L003-109_nanoplot.html,1,4626,14,2118,15,31799,10244,6641,147132190,0.147,95997,,HsapMBHSID_526_FB00852347,R000-638,NaN,L003-109,ont,526,a3,FB00852347,0,0,0,NaN,,0,,,,
HsapMBHSID_549_FB00851106.ont_pass_ONT_WGS.R000-638.L003-110_nanoplot.html,1,1843,13,884,14,219682,3753,2830,404939345,0.405,169006,,HsapMBHSID_549_FB00851106,R000-638,NaN,L003-110,ont,549,b3,FB00851106,0,0,0,NaN,,0,,,,
HsapMBHSID_553_FB00252480.ont_pass_ONT_WGS.R000-638.L003-111_nanoplot.html,1,3085,13,1593,15,28679,6132,4218,88476281,0.088,113959,,HsapMBHSID_553_FB00252480,R000-638,NaN,L003-111,ont,553,c3,FB00252480,0,0,0,NaN,,0,,,,
HsapMBHSID_603_FB00924738.ont_pass_ONT_WGS.R000-638.L003-112_nanoplot.html,1,4216,14,1947,15,142200,9219,5944,599558619,0.600,114077,,HsapMBHSID_603_FB00924738,R000-638,NaN,L003-112,ont,603,d3,FB00924738,0,0,0,NaN,,0,,,,
HsapMBHSID_699_FB00858662.ont_pass_ONT_WGS.R000-638.L003-113_nanoplot.html,1,3389,13,1164,14,158411,8769,5445,536925113,0.537,99117,,HsapMBHSID_699_FB00858662,R000-638,NaN,L003-113,ont,699,e3,FB00858662,0,0,0,NaN,,0,,,,
HsapMBHSID_742_FB00259855.ont_pass_ONT_WGS.R000-638.L003-114_nanoplot.html,1,3639,13,1067,14,23622,10688,6403,85961713,0.086,113299,,HsapMBHSID_742_FB00259855,R000-638,NaN,L003-114,ont,742,f3,FB00259855,0,0,0,NaN,,0,,,,
HsapMBHSID_791_FB00259882.ont_pass_ONT_WGS.R000-638.L003-115_nanoplot.html,1,2876,13,1065,14,6762,7457,5932,19448910,0.019,127758,,HsapMBHSID_791_FB00259882,R000-638,NaN,L003-115,ont,791,g3,FB00259882,0,0,0,NaN,,0,,,,
HsapMBHSID_798_FB00862899.ont_pass_ONT_WGS.R000-638.L003-116_nanoplot.html,1,2982,13,938,14,4648,8271,5010,13861783,0.014,73625,,HsapMBHSID_798_FB00862899,R000-638,NaN,L003-116,ont,798,h3,FB00862899,0,0,0,NaN,,0,,,,
HsapMBHSID_526_FB00259294.ont_pass_ONT_WGS.R000-638.L003-117_nanoplot.html,1,3998,13,1325,15,132944,10816,6525,531602406,0.532,103395,,HsapMBHSID_526_FB00259294,R000-638,NaN,L003-117,ont,526,a4,FB00259294,0,0,0,NaN,,0,,,,
